Temperature (C),Pressure (kPa),Density (g/ml),Volume (ml/g),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
52,39167,0.91287,1.0955,10.889,12.777,51.615,39.992,81.276,659.59,0.11487,94.62,0.11069,supercritical
52,39333,0.91364,1.0945,10.881,12.776,51.586,39.994,81.194,660.93,0.11237,94.814,0.11085,supercritical
52,39500,0.91442,1.0936,10.873,12.774,51.557,39.995,81.112,662.26,0.10989,95.008,0.11102,supercritical
52,39667,0.91518,1.0927,10.865,12.773,51.527,39.997,81.032,663.58,0.10744,95.202,0.11118,supercritical
52,39833,0.91595,1.0918,10.857,12.771,51.498,39.998,80.952,664.9,0.10501,95.395,0.11135,supercritical
52,40000,0.91671,1.0909,10.85,12.77,51.469,40,80.872,666.22,0.1026,95.588,0.11151,supercritical
52,40167,0.91747,1.09,10.842,12.769,51.441,40.002,80.794,667.53,0.10021,95.781,0.11168,supercritical
52,40333,0.91822,1.0891,10.834,12.767,51.412,40.003,80.716,668.84,0.097847,95.973,0.11184,supercritical
52,40500,0.91897,1.0882,10.826,12.766,51.383,40.005,80.639,670.14,0.095505,96.164,0.112,supercritical
52,40667,0.91972,1.0873,10.819,12.765,51.355,40.007,80.563,671.44,0.093184,96.356,0.11217,supercritical
52,40833,0.92046,1.0864,10.811,12.764,51.327,40.009,80.487,672.73,0.090884,96.547,0.11233,supercritical
52,41000,0.9212,1.0855,10.804,12.762,51.298,40.011,80.413,674.02,0.088605,96.737,0.11249,supercritical
52,41167,0.92193,1.0847,10.796,12.761,51.27,40.012,80.339,675.3,0.086347,96.927,0.11265,supercritical
52,41333,0.92267,1.0838,10.788,12.76,51.242,40.014,80.265,676.58,0.08411,97.117,0.11281,supercritical
52,41500,0.9234,1.083,10.781,12.759,51.214,40.016,80.192,677.86,0.081892,97.306,0.11297,supercritical
52,41667,0.92412,1.0821,10.773,12.758,51.187,40.018,80.12,679.13,0.079694,97.495,0.11313,supercritical
52,41833,0.92484,1.0813,10.766,12.757,51.159,40.02,80.049,680.4,0.077515,97.684,0.11329,supercritical
52,42000,0.92556,1.0804,10.759,12.756,51.132,40.022,79.978,681.66,0.075356,97.872,0.11344,supercritical
52,42167,0.92628,1.0796,10.751,12.755,51.104,40.024,79.908,682.92,0.073215,98.06,0.1136,supercritical
52,42333,0.92699,1.0788,10.744,12.754,51.077,40.026,79.838,684.18,0.071094,98.248,0.11376,supercritical
52,42500,0.9277,1.0779,10.737,12.753,51.05,40.028,79.769,685.43,0.06899,98.435,0.11392,supercritical
52,42667,0.9284,1.0771,10.729,12.752,51.023,40.03,79.701,686.67,0.066905,98.622,0.11407,supercritical
52,42833,0.9291,1.0763,10.722,12.751,50.996,40.032,79.633,687.92,0.064838,98.808,0.11423,supercritical
52,43000,0.9298,1.0755,10.715,12.75,50.969,40.034,79.566,689.16,0.062789,98.994,0.11438,supercritical
52,43167,0.9305,1.0747,10.708,12.749,50.942,40.036,79.5,690.39,0.060757,99.18,0.11454,supercritical
52,43333,0.93119,1.0739,10.701,12.749,50.915,40.038,79.434,691.62,0.058742,99.366,0.11469,supercritical
52,43500,0.93188,1.0731,10.693,12.748,50.889,40.04,79.368,692.85,0.056744,99.551,0.11485,supercritical
52,43667,0.93257,1.0723,10.686,12.747,50.862,40.042,79.303,694.07,0.054763,99.736,0.115,supercritical
52,43833,0.93325,1.0715,10.679,12.746,50.836,40.044,79.239,695.29,0.052798,99.92,0.11516,supercritical
52,44000,0.93393,1.0707,10.672,12.746,50.81,40.046,79.175,696.51,0.05085,100.1,0.11531,supercritical
52,44167,0.93461,1.07,10.665,12.745,50.783,40.048,79.112,697.72,0.048918,100.29,0.11546,supercritical
52,44333,0.93528,1.0692,10.658,12.744,50.757,40.05,79.05,698.93,0.047002,100.47,0.11561,supercritical
52,44500,0.93596,1.0684,10.651,12.744,50.731,40.053,78.987,700.14,0.045102,100.65,0.11576,supercritical
52,44667,0.93663,1.0677,10.644,12.743,50.706,40.055,78.926,701.34,0.043217,100.84,0.11592,supercritical
52,44833,0.93729,1.0669,10.638,12.743,50.68,40.057,78.865,702.53,0.041348,101.02,0.11607,supercritical
52,45000,0.93796,1.0661,10.631,12.742,50.654,40.059,78.804,703.73,0.039493,101.2,0.11622,supercritical
52,45167,0.93862,1.0654,10.624,12.742,50.628,40.061,78.744,704.92,0.037654,101.38,0.11637,supercritical
52,45333,0.93927,1.0647,10.617,12.741,50.603,40.064,78.684,706.11,0.035829,101.57,0.11652,supercritical
52,45500,0.93993,1.0639,10.61,12.741,50.578,40.066,78.625,707.29,0.034019,101.75,0.11667,supercritical
52,45667,0.94058,1.0632,10.604,12.74,50.552,40.068,78.567,708.47,0.032224,101.93,0.11682,supercritical
52,45833,0.94123,1.0624,10.597,12.74,50.527,40.071,78.508,709.65,0.030442,102.11,0.11696,supercritical
52,46000,0.94188,1.0617,10.59,12.739,50.502,40.073,78.451,710.82,0.028675,102.29,0.11711,supercritical
52,46167,0.94252,1.061,10.583,12.739,50.477,40.075,78.393,711.99,0.026921,102.47,0.11726,supercritical
52,46333,0.94316,1.0603,10.577,12.739,50.452,40.077,78.337,713.16,0.025181,102.65,0.11741,supercritical
52,46500,0.9438,1.0595,10.57,12.738,50.427,40.08,78.28,714.32,0.023455,102.83,0.11755,supercritical
52,46667,0.94444,1.0588,10.564,12.738,50.402,40.082,78.224,715.48,0.021742,103.01,0.1177,supercritical
52,46833,0.94507,1.0581,10.557,12.738,50.377,40.085,78.169,716.64,0.020042,103.19,0.11785,supercritical
52,47000,0.94571,1.0574,10.55,12.738,50.353,40.087,78.114,717.79,0.018355,103.37,0.11799,supercritical
52,47167,0.94634,1.0567,10.544,12.737,50.328,40.089,78.059,718.94,0.016682,103.55,0.11814,supercritical
52,47333,0.94696,1.056,10.537,12.737,50.304,40.092,78.005,720.09,0.015021,103.72,0.11828,supercritical
52,47500,0.94759,1.0553,10.531,12.737,50.279,40.094,77.951,721.23,0.013372,103.9,0.11843,supercritical
52,47667,0.94821,1.0546,10.524,12.737,50.255,40.096,77.898,722.37,0.011736,104.08,0.11857,supercritical
52,47833,0.94883,1.0539,10.518,12.737,50.231,40.099,77.845,723.51,0.010112,104.26,0.11872,supercritical
52,48000,0.94944,1.0532,10.512,12.737,50.207,40.101,77.792,724.64,0.0085009,104.43,0.11886,supercritical
52,48167,0.95006,1.0526,10.505,12.737,50.183,40.104,77.74,725.77,0.0069013,104.61,0.119,supercritical
52,48333,0.95067,1.0519,10.499,12.736,50.159,40.106,77.688,726.9,0.0053137,104.79,0.11915,supercritical
52,48500,0.95128,1.0512,10.493,12.736,50.135,40.109,77.637,728.02,0.0037378,104.96,0.11929,supercritical
52,48667,0.95189,1.0505,10.486,12.736,50.111,40.111,77.586,729.15,0.0021735,105.14,0.11943,supercritical
52,48833,0.95249,1.0499,10.48,12.736,50.087,40.114,77.535,730.27,0.00062065,105.32,0.11957,supercritical
52,49000,0.9531,1.0492,10.474,12.736,50.064,40.116,77.485,731.38,-0.00092081,105.49,0.11972,supercritical
52,49167,0.9537,1.0486,10.467,12.736,50.04,40.119,77.435,732.49,-0.0024511,105.67,0.11986,supercritical
52,49333,0.9543,1.0479,10.461,12.736,50.016,40.121,77.386,733.6,-0.0039702,105.84,0.12,supercritical
52,49500,0.95489,1.0472,10.455,12.736,49.993,40.124,77.337,734.71,-0.0054784,106.02,0.12014,supercritical
52,49667,0.95549,1.0466,10.449,12.737,49.97,40.126,77.288,735.82,-0.0069757,106.19,0.12028,supercritical
52,49833,0.95608,1.0459,10.443,12.737,49.946,40.129,77.239,736.92,-0.0084623,106.37,0.12042,supercritical
52,50000,0.95667,1.0453,10.437,12.737,49.923,40.131,77.191,738.01,-0.0099383,106.54,0.12056,supercritical
52,50167,0.95725,1.0447,10.43,12.737,49.9,40.134,77.144,739.11,-0.011404,106.71,0.1207,supercritical
52,50333,0.95784,1.044,10.424,12.737,49.877,40.137,77.096,740.2,-0.012859,106.89,0.12084,supercritical
52,50500,0.95842,1.0434,10.418,12.737,49.854,40.139,77.049,741.29,-0.014304,107.06,0.12098,supercritical
52,50667,0.959,1.0427,10.412,12.737,49.831,40.142,77.002,742.38,-0.015739,107.24,0.12111,supercritical
52,50833,0.95958,1.0421,10.406,12.738,49.808,40.144,76.956,743.46,-0.017163,107.41,0.12125,supercritical
52,51000,0.96016,1.0415,10.4,12.738,49.785,40.147,76.91,744.55,-0.018578,107.58,0.12139,supercritical
52,51167,0.96074,1.0409,10.394,12.738,49.763,40.15,76.864,745.62,-0.019983,107.75,0.12153,supercritical
52,51333,0.96131,1.0402,10.388,12.738,49.74,40.152,76.819,746.7,-0.021378,107.93,0.12167,supercritical
52,51500,0.96188,1.0396,10.382,12.739,49.717,40.155,76.774,747.77,-0.022764,108.1,0.1218,supercritical
52,51667,0.96245,1.039,10.376,12.739,49.695,40.157,76.729,748.84,-0.02414,108.27,0.12194,supercritical
52,51833,0.96302,1.0384,10.37,12.739,49.672,40.16,76.684,749.91,-0.025506,108.44,0.12208,supercritical
52,52000,0.96358,1.0378,10.365,12.74,49.65,40.163,76.64,750.98,-0.026864,108.61,0.12221,supercritical
52,52167,0.96414,1.0372,10.359,12.74,49.628,40.165,76.596,752.04,-0.028212,108.78,0.12235,supercritical
52,52333,0.9647,1.0366,10.353,12.74,49.605,40.168,76.553,753.1,-0.029551,108.96,0.12248,supercritical
52,52500,0.96526,1.036,10.347,12.741,49.583,40.171,76.509,754.16,-0.030881,109.13,0.12262,supercritical
52,52667,0.96582,1.0354,10.341,12.741,49.561,40.173,76.466,755.21,-0.032202,109.3,0.12275,supercritical
52,52833,0.96638,1.0348,10.335,12.742,49.539,40.176,76.424,756.27,-0.033514,109.47,0.12289,supercritical
52,53000,0.96693,1.0342,10.33,12.742,49.517,40.179,76.381,757.32,-0.034817,109.64,0.12302,supercritical
52,53167,0.96748,1.0336,10.324,12.742,49.495,40.182,76.339,758.36,-0.036112,109.81,0.12316,supercritical
52,53333,0.96803,1.033,10.318,12.743,49.473,40.184,76.297,759.41,-0.037398,109.98,0.12329,supercritical
52,53500,0.96858,1.0324,10.312,12.743,49.451,40.187,76.256,760.45,-0.038676,110.15,0.12342,supercritical
52,53667,0.96912,1.0319,10.307,12.744,49.43,40.19,76.214,761.49,-0.039945,110.32,0.12356,supercritical
52,53833,0.96967,1.0313,10.301,12.744,49.408,40.193,76.173,762.53,-0.041206,110.49,0.12369,supercritical
52,54000,0.97021,1.0307,10.295,12.745,49.386,40.195,76.133,763.56,-0.042459,110.66,0.12382,supercritical
52,54167,0.97075,1.0301,10.29,12.745,49.365,40.198,76.092,764.6,-0.043703,110.82,0.12395,supercritical
52,54333,0.97129,1.0296,10.284,12.746,49.343,40.201,76.052,765.63,-0.04494,110.99,0.12409,supercritical
52,54500,0.97183,1.029,10.279,12.747,49.322,40.204,76.012,766.65,-0.046168,111.16,0.12422,supercritical
52,54667,0.97236,1.0284,10.273,12.747,49.3,40.206,75.972,767.68,-0.047389,111.33,0.12435,supercritical
52,54833,0.9729,1.0279,10.267,12.748,49.279,40.209,75.933,768.7,-0.048601,111.5,0.12448,supercritical
52,55000,0.97343,1.0273,10.262,12.748,49.258,40.212,75.894,769.72,-0.049806,111.67,0.12461,supercritical
52,55167,0.97396,1.0267,10.256,12.749,49.237,40.215,75.855,770.74,-0.051004,111.83,0.12474,supercritical
52,55333,0.97449,1.0262,10.251,12.75,49.215,40.217,75.816,771.76,-0.052193,112,0.12487,supercritical
52,55500,0.97501,1.0256,10.245,12.75,49.194,40.22,75.777,772.77,-0.053376,112.17,0.125,supercritical
52,55667,0.97554,1.0251,10.24,12.751,49.173,40.223,75.739,773.78,-0.05455,112.33,0.12513,supercritical
52,55833,0.97606,1.0245,10.234,12.752,49.152,40.226,75.701,774.79,-0.055718,112.5,0.12526,supercritical
52,56000,0.97658,1.024,10.229,12.752,49.131,40.229,75.664,775.8,-0.056878,112.67,0.12539,supercritical
52,56167,0.9771,1.0234,10.223,12.753,49.111,40.232,75.626,776.8,-0.05803,112.84,0.12552,supercritical
52,56333,0.97762,1.0229,10.218,12.754,49.09,40.234,75.589,777.8,-0.059176,113,0.12565,supercritical
52,56500,0.97814,1.0224,10.213,12.755,49.069,40.237,75.552,778.8,-0.060315,113.17,0.12578,supercritical
52,56667,0.97865,1.0218,10.207,12.755,49.048,40.24,75.515,779.8,-0.061446,113.33,0.12591,supercritical
52,56833,0.97917,1.0213,10.202,12.756,49.028,40.243,75.478,780.79,-0.06257,113.5,0.12604,supercritical
52,57000,0.97968,1.0207,10.196,12.757,49.007,40.246,75.442,781.79,-0.063688,113.67,0.12616,supercritical
52,57167,0.98019,1.0202,10.191,12.758,48.986,40.249,75.406,782.78,-0.064799,113.83,0.12629,supercritical
52,57333,0.9807,1.0197,10.186,12.759,48.966,40.251,75.37,783.77,-0.065903,114,0.12642,supercritical
52,57500,0.9812,1.0192,10.18,12.759,48.946,40.254,75.334,784.75,-0.067,114.16,0.12655,supercritical
52,57667,0.98171,1.0186,10.175,12.76,48.925,40.257,75.299,785.74,-0.06809,114.33,0.12667,supercritical
52,57833,0.98221,1.0181,10.17,12.761,48.905,40.26,75.264,786.72,-0.069174,114.49,0.1268,supercritical
52,58000,0.98272,1.0176,10.165,12.762,48.885,40.263,75.228,787.7,-0.070252,114.66,0.12693,supercritical
52,58167,0.98322,1.0171,10.159,12.763,48.864,40.266,75.194,788.68,-0.071323,114.82,0.12705,supercritical
52,58333,0.98372,1.0166,10.154,12.764,48.844,40.269,75.159,789.65,-0.072387,114.99,0.12718,supercritical
52,58500,0.98422,1.016,10.149,12.765,48.824,40.272,75.125,790.63,-0.073446,115.15,0.1273,supercritical
52,58667,0.98471,1.0155,10.144,12.766,48.804,40.275,75.09,791.6,-0.074497,115.31,0.12743,supercritical
52,58833,0.98521,1.015,10.138,12.767,48.784,40.278,75.056,792.57,-0.075543,115.48,0.12755,supercritical
52,59000,0.9857,1.0145,10.133,12.768,48.764,40.28,75.023,793.54,-0.076583,115.64,0.12768,supercritical
52,59167,0.98619,1.014,10.128,12.769,48.744,40.283,74.989,794.5,-0.077616,115.8,0.1278,supercritical
52,59333,0.98668,1.0135,10.123,12.77,48.724,40.286,74.956,795.47,-0.078643,115.97,0.12793,supercritical
52,59500,0.98717,1.013,10.118,12.77,48.704,40.289,74.922,796.43,-0.079664,116.13,0.12805,supercritical
52,59667,0.98766,1.0125,10.113,12.771,48.685,40.292,74.889,797.39,-0.08068,116.29,0.12818,supercritical
52,59833,0.98815,1.012,10.108,12.773,48.665,40.295,74.856,798.34,-0.081689,116.46,0.1283,supercritical
52,60000,0.98863,1.0115,10.103,12.774,48.645,40.298,74.824,799.3,-0.082693,116.62,0.12843,supercritical
52,60167,0.98912,1.011,10.098,12.775,48.626,40.301,74.791,800.25,-0.08369,116.78,0.12855,supercritical
52,60333,0.9896,1.0105,10.092,12.776,48.606,40.304,74.759,801.2,-0.084682,116.95,0.12867,supercritical
52,60500,0.99008,1.01,10.087,12.777,48.587,40.307,74.727,802.15,-0.085668,117.11,0.1288,supercritical
52,60667,0.99056,1.0095,10.082,12.778,48.567,40.31,74.695,803.1,-0.086649,117.27,0.12892,supercritical
52,60833,0.99104,1.009,10.077,12.779,48.548,40.313,74.663,804.05,-0.087624,117.43,0.12904,supercritical
52,61000,0.99151,1.0086,10.072,12.78,48.528,40.316,74.632,804.99,-0.088593,117.59,0.12916,supercritical
52,61167,0.99199,1.0081,10.067,12.781,48.509,40.319,74.6,805.93,-0.089557,117.76,0.12929,supercritical
52,61333,0.99246,1.0076,10.062,12.782,48.49,40.322,74.569,806.87,-0.090516,117.92,0.12941,supercritical
52,61500,0.99294,1.0071,10.057,12.783,48.47,40.325,74.538,807.81,-0.091469,118.08,0.12953,supercritical
52,61667,0.99341,1.0066,10.052,12.784,48.451,40.328,74.507,808.75,-0.092416,118.24,0.12965,supercritical
52,61833,0.99388,1.0062,10.048,12.786,48.432,40.331,74.477,809.68,-0.093359,118.4,0.12977,supercritical
52,62000,0.99435,1.0057,10.043,12.787,48.413,40.334,74.446,810.61,-0.094296,118.56,0.12989,supercritical
52,62167,0.99481,1.0052,10.038,12.788,48.394,40.337,74.416,811.54,-0.095228,118.72,0.13001,supercritical
52,62333,0.99528,1.0047,10.033,12.789,48.375,40.34,74.386,812.47,-0.096154,118.88,0.13013,supercritical
52,62500,0.99575,1.0043,10.028,12.79,48.356,40.343,74.356,813.4,-0.097076,119.04,0.13026,supercritical
52,62667,0.99621,1.0038,10.023,12.792,48.337,40.346,74.326,814.32,-0.097992,119.21,0.13038,supercritical
52,62833,0.99667,1.0033,10.018,12.793,48.318,40.349,74.296,815.24,-0.098903,119.37,0.1305,supercritical
52,63000,0.99713,1.0029,10.013,12.794,48.299,40.352,74.267,816.16,-0.09981,119.53,0.13062,supercritical
52,63167,0.99759,1.0024,10.009,12.795,48.28,40.355,74.238,817.08,-0.10071,119.69,0.13074,supercritical
52,63333,0.99805,1.002,10.004,12.796,48.262,40.358,74.208,818,-0.10161,119.85,0.13085,supercritical
52,63500,0.99851,1.0015,9.9989,12.798,48.243,40.361,74.179,818.92,-0.1025,120.01,0.13097,supercritical
52,63667,0.99897,1.001,9.9941,12.799,48.224,40.364,74.151,819.83,-0.10339,120.17,0.13109,supercritical
52,63833,0.99942,1.0006,9.9894,12.8,48.206,40.367,74.122,820.74,-0.10427,120.32,0.13121,supercritical
52,64000,0.99987,1.0001,9.9846,12.802,48.187,40.37,74.093,821.65,-0.10514,120.48,0.13133,supercritical
52,64167,1.0003,0.99967,9.9798,12.803,48.168,40.373,74.065,822.56,-0.10602,120.64,0.13145,supercritical
52,64333,1.0008,0.99922,9.9751,12.804,48.15,40.376,74.037,823.47,-0.10688,120.8,0.13157,supercritical
52,64500,1.0012,0.99877,9.9704,12.806,48.131,40.379,74.009,824.37,-0.10775,120.96,0.13169,supercritical
52,64667,1.0017,0.99833,9.9656,12.807,48.113,40.382,73.981,825.28,-0.10861,121.12,0.1318,supercritical
52,64833,1.0021,0.99788,9.9609,12.808,48.095,40.385,73.953,826.18,-0.10946,121.28,0.13192,supercritical
52,65000,1.0026,0.99744,9.9562,12.81,48.076,40.388,73.925,827.08,-0.11031,121.44,0.13204,supercritical
52,65167,1.003,0.99699,9.9516,12.811,48.058,40.392,73.898,827.98,-0.11115,121.6,0.13216,supercritical
52,65333,1.0035,0.99655,9.9469,12.812,48.04,40.395,73.87,828.87,-0.11199,121.75,0.13227,supercritical
52,65500,1.0039,0.99611,9.9422,12.814,48.022,40.398,73.843,829.77,-0.11283,121.91,0.13239,supercritical
52,65667,1.0043,0.99567,9.9376,12.815,48.003,40.401,73.816,830.66,-0.11366,122.07,0.13251,supercritical
52,65833,1.0048,0.99524,9.9329,12.816,47.985,40.404,73.789,831.55,-0.11449,122.23,0.13262,supercritical
52,66000,1.0052,0.9948,9.9283,12.818,47.967,40.407,73.762,832.44,-0.11531,122.39,0.13274,supercritical
52,66167,1.0057,0.99437,9.9237,12.819,47.949,40.41,73.736,833.33,-0.11613,122.54,0.13286,supercritical
52,66333,1.0061,0.99394,9.9191,12.821,47.931,40.413,73.709,834.21,-0.11694,122.7,0.13297,supercritical
52,66500,1.0065,0.9935,9.9145,12.822,47.913,40.416,73.683,835.1,-0.11775,122.86,0.13309,supercritical
52,66667,1.007,0.99308,9.9099,12.824,47.895,40.419,73.657,835.98,-0.11856,123.02,0.1332,supercritical
52,66833,1.0074,0.99265,9.9054,12.825,47.877,40.422,73.631,836.86,-0.11936,123.17,0.13332,supercritical
52,67000,1.0078,0.99222,9.9008,12.827,47.859,40.426,73.605,837.74,-0.12016,123.33,0.13344,supercritical
52,67167,1.0083,0.9918,9.8963,12.828,47.842,40.429,73.579,838.62,-0.12095,123.49,0.13355,supercritical
52,67333,1.0087,0.99137,9.8918,12.83,47.824,40.432,73.553,839.5,-0.12174,123.65,0.13367,supercritical
52,67500,1.0091,0.99095,9.8872,12.831,47.806,40.435,73.527,840.37,-0.12253,123.8,0.13378,supercritical
52,67667,1.0096,0.99053,9.8827,12.833,47.788,40.438,73.502,841.25,-0.12331,123.96,0.1339,supercritical
52,67833,1.01,0.99011,9.8782,12.834,47.771,40.441,73.477,842.12,-0.12408,124.12,0.13401,supercritical
52,68000,1.0104,0.98969,9.8737,12.836,47.753,40.444,73.452,842.99,-0.12486,124.27,0.13412,supercritical
52,68167,1.0108,0.98928,9.8693,12.837,47.735,40.447,73.427,843.86,-0.12563,124.43,0.13424,supercritical
52,68333,1.0113,0.98886,9.8648,12.839,47.718,40.451,73.402,844.72,-0.12639,124.58,0.13435,supercritical
52,68500,1.0117,0.98845,9.8603,12.84,47.7,40.454,73.377,845.59,-0.12715,124.74,0.13447,supercritical
52,68667,1.0121,0.98803,9.8559,12.842,47.683,40.457,73.352,846.45,-0.12791,124.9,0.13458,supercritical
52,68833,1.0125,0.98762,9.8515,12.843,47.665,40.46,73.328,847.31,-0.12866,125.05,0.13469,supercritical
52,69000,1.013,0.98721,9.847,12.845,47.648,40.463,73.303,848.18,-0.12942,125.21,0.13481,supercritical
52,69167,1.0134,0.98681,9.8426,12.846,47.63,40.466,73.279,849.03,-0.13016,125.36,0.13492,supercritical
52,69333,1.0138,0.9864,9.8382,12.848,47.613,40.469,73.255,849.89,-0.1309,125.52,0.13503,supercritical
52,69500,1.0142,0.98599,9.8338,12.85,47.596,40.473,73.231,850.75,-0.13164,125.68,0.13514,supercritical
52,69667,1.0146,0.98559,9.8294,12.851,47.578,40.476,73.207,851.6,-0.13238,125.83,0.13526,supercritical
52,69833,1.015,0.98519,9.8251,12.853,47.561,40.479,73.183,852.46,-0.13311,125.99,0.13537,supercritical
52,70000,1.0155,0.98478,9.8207,12.855,47.544,40.482,73.159,853.31,-0.13384,126.14,0.13548,supercritical
52,70167,1.0159,0.98438,9.8164,12.856,47.527,40.485,73.135,854.16,-0.13456,126.3,0.13559,supercritical
52,70333,1.0163,0.98398,9.812,12.858,47.51,40.488,73.112,855.01,-0.13528,126.45,0.13571,supercritical
52,70500,1.0167,0.98359,9.8077,12.859,47.493,40.492,73.089,855.85,-0.136,126.61,0.13582,supercritical
52,70667,1.0171,0.98319,9.8034,12.861,47.476,40.495,73.065,856.7,-0.13672,126.76,0.13593,supercritical
52,70833,1.0175,0.98279,9.7991,12.863,47.458,40.498,73.042,857.54,-0.13743,126.91,0.13604,supercritical
52,71000,1.0179,0.9824,9.7948,12.864,47.441,40.501,73.019,858.39,-0.13813,127.07,0.13615,supercritical
52,71167,1.0183,0.98201,9.7905,12.866,47.424,40.504,72.996,859.23,-0.13884,127.22,0.13626,supercritical
52,71333,1.0187,0.98161,9.7862,12.868,47.408,40.508,72.973,860.07,-0.13954,127.38,0.13637,supercritical
52,71500,1.0191,0.98122,9.7819,12.87,47.391,40.511,72.951,860.91,-0.14023,127.53,0.13649,supercritical
52,71667,1.0195,0.98083,9.7777,12.871,47.374,40.514,72.928,861.74,-0.14093,127.69,0.1366,supercritical
52,71833,1.0199,0.98045,9.7734,12.873,47.357,40.517,72.906,862.58,-0.14162,127.84,0.13671,supercritical
52,72000,1.0203,0.98006,9.7692,12.875,47.34,40.52,72.883,863.41,-0.14231,127.99,0.13682,supercritical
52,72167,1.0207,0.97967,9.7649,12.876,47.323,40.524,72.861,864.24,-0.14299,128.15,0.13693,supercritical
52,72333,1.0211,0.97929,9.7607,12.878,47.307,40.527,72.839,865.08,-0.14367,128.3,0.13704,supercritical
52,72500,1.0215,0.97891,9.7565,12.88,47.29,40.53,72.817,865.9,-0.14435,128.46,0.13715,supercritical
52,72667,1.0219,0.97852,9.7523,12.882,47.273,40.533,72.795,866.73,-0.14502,128.61,0.13726,supercritical
52,72833,1.0223,0.97814,9.7481,12.883,47.257,40.536,72.773,867.56,-0.14569,128.76,0.13737,supercritical
52,73000,1.0227,0.97776,9.7439,12.885,47.24,40.54,72.751,868.39,-0.14636,128.92,0.13748,supercritical
52,73167,1.0231,0.97739,9.7398,12.887,47.223,40.543,72.729,869.21,-0.14702,129.07,0.13758,supercritical
52,73333,1.0235,0.97701,9.7356,12.889,47.207,40.546,72.708,870.03,-0.14768,129.22,0.13769,supercritical
52,73500,1.0239,0.97663,9.7314,12.891,47.19,40.549,72.686,870.85,-0.14834,129.37,0.1378,supercritical
52,73667,1.0243,0.97626,9.7273,12.892,47.174,40.552,72.665,871.67,-0.149,129.53,0.13791,supercritical
52,73833,1.0247,0.97588,9.7231,12.894,47.157,40.556,72.644,872.49,-0.14965,129.68,0.13802,supercritical
52,74000,1.0251,0.97551,9.719,12.896,47.141,40.559,72.623,873.31,-0.1503,129.83,0.13813,supercritical
52,74167,1.0255,0.97514,9.7149,12.898,47.125,40.562,72.602,874.13,-0.15094,129.99,0.13824,supercritical
52,74333,1.0259,0.97477,9.7108,12.9,47.108,40.565,72.581,874.94,-0.15159,130.14,0.13835,supercritical
52,74500,1.0263,0.9744,9.7067,12.901,47.092,40.569,72.56,875.75,-0.15223,130.29,0.13845,supercritical
52,74667,1.0267,0.97403,9.7026,12.903,47.076,40.572,72.539,876.57,-0.15287,130.44,0.13856,supercritical
52,74833,1.0271,0.97366,9.6985,12.905,47.059,40.575,72.518,877.38,-0.1535,130.6,0.13867,supercritical
52,75000,1.0274,0.9733,9.6944,12.907,47.043,40.578,72.498,878.19,-0.15413,130.75,0.13878,supercritical
52,75167,1.0278,0.97293,9.6904,12.909,47.027,40.582,72.477,878.99,-0.15476,130.9,0.13888,supercritical
52,75333,1.0282,0.97257,9.6863,12.911,47.011,40.585,72.457,879.8,-0.15538,131.05,0.13899,supercritical
52,75500,1.0286,0.9722,9.6823,12.913,46.994,40.588,72.436,880.61,-0.15601,131.2,0.1391,supercritical
52,75667,1.029,0.97184,9.6782,12.915,46.978,40.591,72.416,881.41,-0.15663,131.36,0.13921,supercritical
52,75833,1.0294,0.97148,9.6742,12.916,46.962,40.595,72.396,882.21,-0.15724,131.51,0.13931,supercritical
52,76000,1.0297,0.97112,9.6702,12.918,46.946,40.598,72.376,883.01,-0.15786,131.66,0.13942,supercritical
52,76167,1.0301,0.97076,9.6662,12.92,46.93,40.601,72.356,883.81,-0.15847,131.81,0.13953,supercritical
52,76333,1.0305,0.9704,9.6622,12.922,46.914,40.604,72.336,884.61,-0.15908,131.96,0.13963,supercritical
52,76500,1.0309,0.97005,9.6582,12.924,46.898,40.608,72.316,885.41,-0.15968,132.11,0.13974,supercritical
52,76667,1.0313,0.96969,9.6542,12.926,46.882,40.611,72.297,886.21,-0.16029,132.26,0.13985,supercritical
52,76833,1.0316,0.96934,9.6502,12.928,46.866,40.614,72.277,887,-0.16089,132.42,0.13995,supercritical
52,77000,1.032,0.96898,9.6462,12.93,46.85,40.617,72.258,887.79,-0.16149,132.57,0.14006,supercritical
52,77167,1.0324,0.96863,9.6423,12.932,46.835,40.621,72.238,888.59,-0.16208,132.72,0.14016,supercritical
52,77333,1.0328,0.96828,9.6383,12.934,46.819,40.624,72.219,889.38,-0.16267,132.87,0.14027,supercritical
52,77500,1.0331,0.96793,9.6344,12.936,46.803,40.627,72.2,890.17,-0.16326,133.02,0.14037,supercritical
52,77667,1.0335,0.96758,9.6304,12.938,46.787,40.63,72.181,890.96,-0.16385,133.17,0.14048,supercritical
52,77833,1.0339,0.96723,9.6265,12.94,46.771,40.634,72.161,891.74,-0.16444,133.32,0.14059,supercritical
52,78000,1.0343,0.96688,9.6226,12.942,46.756,40.637,72.142,892.53,-0.16502,133.47,0.14069,supercritical
